Company Name,Identifier,URL
Ashoka Refinery,AR,https://www.moneycontrol.com/india/stockpricequote/ashokarefinery/ashokarefineries/AR
Asia Capital,AC28,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asiacapital/AC28
Asia Pack,AP16,https://www.moneycontrol.com/india/stockpricequote/packaging/asiapack/AP16
Asiacorp Sec,AS09,https://www.moneycontrol.com/india/stockpricequote/printingstationery/asiacorpsecurities/AS09
Asian Alloys,AA05,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/asianalloys/AA05
Asian Closures,ACL,https://www.moneycontrol.com/india/stockpricequote/packaging/asianclosures/ACL
Asian Electroni,AE11,https://www.moneycontrol.com/india/stockpricequote/electricals/asianelectronics/AE11
Asian Films,AFP02,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/asianfilmsproductiondistribution/AFP02
Asian Granito,AGI04,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/asiangranitoindia/AGI04
Asian Hotels,AH,https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelsnorth/AH
Asian Lakto Ind,ALI03,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asianlaktoindustries/ALI03
Asian Star,AS15,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/asianstar/AS15
Asian Tractors,ATL01,https://www.moneycontrol.com/india/stockpricequote/autotractors/asiantractors/ATL01
ASIANP-RE,APE02,https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/asianpetroproductsexportsre/APE02
Asiatic Propert,APL,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/asiaticproperties/APL
Asit C Mehta,ACM05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asitcmehtafinancialservices/ACM05
Aslo Steel,AS10,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aslosteel/AS10
ASMTEC-RE,ATR01,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/asmtechnologiesre/ATR01
Aspire Innova,AIAL,https://www.moneycontrol.com/india/stockpricequote/logistics/aspireinnovativeadvertising/AIAL
Assam,ASSAM54291,https://www.moneycontrol.com/india/stockpricequote/assam/assamentradelimited/ASSAM54291
Assambrook,A05,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/assambrook/A05
Assoc Marmo,AMG,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedmarmogranites/AMG
Associated Cera,ACL03,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedceramics/ACL03
Astal Lab,MIE,https://www.moneycontrol.com/india/stockpricequote/astallab/astallaboratories/MIE
Astra Microwave,AMP01,https://www.moneycontrol.com/india/stockpricequote/astramicrowave/astramicrowaveproducts/AMP01
Astron Drugs,ADI03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrondrugsindustries/ADI03
Asya Infosoft,SHF,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/asyainfosoft/SHF
Atam Valves,AV02,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/atamvalves/AV02
ATC Energies,AES02,https://www.moneycontrol.com/india/stockpricequote/batteries/atcenergiessystem/AES02
Atharv Ent,AE14,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/atharventerprises/AE14
Athena Global,VJIL,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/athenaglobaltechnologies/VJIL
Atlanta Infra,KS,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/atlantainfrastructurefinance/KS
Atlas Copco,ACI,https://www.moneycontrol.com/india/stockpricequote/compressors/atlascopcoindia/ACI
Atlas Soya,ASP,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/atlassoyaproducts/ASP
ATN Int,AI50,https://www.moneycontrol.com/india/stockpricequote/atnint/atninternational/AI50
Atul Auto,AA08,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/atulauto/AA08
ATV Projects,ATV,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/atvprojectsindia/ATV
Aurangabad Dist,AD05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aurangabaddistillery/AD05
Aurionpro Solut,PS12,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12
Aurobindo Pharm,AP,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP
Auromed Ltd,AL09,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/auromed/AL09
Aurum Soft,JS05,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aurumsoftsystems/JS05
Ausom Enterp,CE06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ausomenterprise/CE06
Authum Inv-RE,AII02,https://www.moneycontrol.com/india/stockpricequote/authuminvre/authuminvestmentinfrastructurere/AII02
Auto Products,AP23,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autoproducts/AP23
Autoline Ind,AI59,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autolineindustries/AI59
Automotive Axle,AA06,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/automotiveaxles/AA06
Autoriders Intl,AIL01,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/autoridersinternational/AIL01
Avalon Tech,AT27,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/avalontechnologies/AT27
Avanti Feeds,AF21,https://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21
Aveer Foods,AF33,https://www.moneycontrol.com/india/stockpricequote/aveerfoods/aveerfoods/AF33
Avery India,AI33,https://www.moneycontrol.com/india/stockpricequote/engineering/averyindia/AI33
AVI Export,AVI,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/aviexportindia/AVI
AVI Polymers,AVI04,https://www.moneycontrol.com/india/stockpricequote/avipolymers/avipolymers/AVI04
Aviva Ind,AI55,https://www.moneycontrol.com/india/stockpricequote/trading/avivaindustries/AI55
Avon Mercantile,AML,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/avonmercantile/AML
AVP Infracon,AIL07,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/avpinfracon/AIL07
AVSL Industries,AI75,https://www.moneycontrol.com/india/stockpricequote/avslindustries/avslindustries/AI75
Awas Ayogen Vit,AAV,https://www.moneycontrol.com/india/stockpricequote/financehousing/awasayogenvittnigam/AAV
Axis Bank,AB16,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/axisbank/AB16
AXIS NI IT ETF,ATE04,https://www.moneycontrol.com/india/stockpricequote/axisniitetf/axisniftyitetf/ATE04
Axis NiftyBank,ANB,https://www.moneycontrol.com/india/stockpricequote/axisniftybank/axisniftybanketf/ANB
Axiscades Tech,AXI,https://www.moneycontrol.com/india/stockpricequote/engineering/axiscadestechnologies/AXI
Axita Cotton,AC29,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/axitacotton/AC29
Ayepee Lamitube,AL10,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ayepeelamitubes/AL10
Azad India Mobi,IBS,https://www.moneycontrol.com/india/stockpricequote/azadindiamobi/azadindiamobility/IBS
Azure Exim Serv,HC09,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/azureeximservices/HC09
B Arunkumar,BAI,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/barunkumarsinternational/BAI
B Nanji Ent,BNE,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/bnanjienterprises/BNE
B. N. Rathi,BNR,https://www.moneycontrol.com/india/stockpricequote/bnrathi/bnrathisecurities/BNR
B4U,BU02,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/b4u/BU02
Baba Agro Food,SKM01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/babaagrofood/SKM01
Bacil Pharma,BP,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/bacilpharma/BP
Bafna Spinning,BSM01,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/bafnaspinningmillsexports/BSM01
Bagri Minerals,BMC,https://www.moneycontrol.com/india/stockpricequote/miningminerals/bagrimineralschemicals/BMC
Bahuma Polytex,BPL06,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/bahumapolytex/BPL06
Bajaj Consumer,BC02,https://www.moneycontrol.com/india/stockpricequote/personalcare/bajajconsumercare/BC02
Bajaj Finserv,BF04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bajajfinserv/BF04
Bajaj Hindustha,BH06,https://www.moneycontrol.com/india/stockpricequote/sugar/bajajhindusthansugar/BH06
Bajaj Steel,BSI01,https://www.moneycontrol.com/india/stockpricequote/packaging/bajajsteelindustries/BSI01
Bajwa Agro Indu,BAI04,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bajwaagroindustries/BAI04
Bala Techno Ind,BTI02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/balatechnoindustries/BTI02
Balaji Distill,BD,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/balajidistilleries/BD
Balaji Hotel,BHE01,https://www.moneycontrol.com/india/stockpricequote/hotels/balajihotelenterprise/BHE01
Balaji St Tubes,BST,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/balajisteeltubespipes/BST
Balasore Alloys,BA9,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/balasorealloys/BA9
Balgopal Commer,BC18,https://www.moneycontrol.com/india/stockpricequote/balgopalcommer/balgopalcommercial/BC18
Balkrishna,NPM01,https://www.moneycontrol.com/india/stockpricequote/paper/balkrishnapapermills/NPM01
Balmer Invest,BLI01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/balmerlawrieinvestment/BLI01
Balrampur Chini,BCM,https://www.moneycontrol.com/india/stockpricequote/sugar/balrampurchinimills/BCM
Balurghat Tech,BT08,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/balurghattechnologies/BT08
BAMPSL Sec,BAM,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bampslsecurities/BAM
BANASFN-RE,BFR,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/banasfinancere/BFR
Bandhan Bank,BB09,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/bandhanbank/BB09
Bangalore Soft,BS12,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/bangaloresoftsell/BS12
Bank Nifty,BN01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banknifty/BN01
Bank of Madura,BM,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/bankmadura/BM
Banka Bioloo,BB08,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bankabioloo/BB08
BANKETF,BANKE17419,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banketf/BANKE17419
BANKPSU,BANKP25725,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bankpsu/BANKP25725
Bannariamman,BS07,https://www.moneycontrol.com/india/stockpricequote/sugar/bannariammansugars/BS07
Bansal Wire Ind,BWI03,https://www.moneycontrol.com/india/stockpricequote/ironsteel/bansalwireindustries/BWI03
Banswara Textil,BTM02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/banswaratextilemills/BTM02
Barb,BH,https://www.moneycontrol.com/india/stockpricequote/barb/barb/BH
Barflex Polyfil,BPL08,https://www.moneycontrol.com/india/stockpricequote/packagingpolyfilms/barflexpolyfilms/BPL08
Baroda Agro Ind,BAI03,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/barodaagroindustries/BAI03
Baroda Dyeing,BDL,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/barodadyeing/BDL
Baroda Ferro,BFA,https://www.moneycontrol.com/india/stockpricequote/miningminerals/barodaferroalloysindustries/BFA
Baron Infotech,BI17,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/baroninfotech/BI17
Basant Agro Tec,BAT,https://www.moneycontrol.com/india/stockpricequote/fertilisers/basantagrotechindia/BAT
Basil Chemicals,BCA01,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/basilchemicalsadditives/BCA01
Bata India,BI01,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/bataindia/BI01
Baweja Studios,BSL04,https://www.moneycontrol.com/india/stockpricequote/filmproductiondistributionentertainment/bawejastudios/BSL04
Bayer India,BI04,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bayerindia/BI04
BB Apr 30 ETF,EBBET16253,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2030/EBBET16253
BB ETF-April 25,BBE01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2025/BBE01
BBNPNBETF,BBNPN24117,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bbnpnbetf/BBNPN24117
BCIL-RE,BCI05,https://www.moneycontrol.com/india/stockpricequote/chemicals/bhagiradhachemicalsindustriesre/BCI05
BCL Forgings,BCL01,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/bclforgings/BCL01
BDH Industries,BDH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/bdhindustries/BDH
BEARD-RE,BR03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsellre/BR03
Bectors Food,MBF01,https://www.moneycontrol.com/india/stockpricequote/consumerfood/mrsbectorsfoodspecialities/MBF01
Beekay Steel,BSI07,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/beekaysteelindustries/BSI07
BEFOUNDMOL,RT03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/befoundmovement/RT03
BELLA -RE,BCF05,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/bellacasafashionretailre/BCF05
Bells Control,BC05,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/bellscontrols/BC05
Bemco Jacks,BJA,https://www.moneycontrol.com/india/stockpricequote/pumps/bemcojacksalliedproducts/BJA
Benares Hotels,BH02,https://www.moneycontrol.com/india/stockpricequote/hotels/benareshotels/BH02
Bengal Steel,BSI06,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bengalsteelindustries/BSI06
Benzo Petro,BP05,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/benzopetrochemicals/BP05
Bervin Invest,BIL,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/bervininvestmentleasing/BIL
Besco,B,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/besco/B
Best Boards,BB01,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/bestboards/BB01
Besta Vision,BVE,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/bestavisionelectronics/BVE
Beta Securities,BS02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/betasecurities/BS02
Betalact Labs,BL01,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/betalactlaboratories/BL01
BF Investment,BFI,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bfinvestment/BFI
BGIL Films,BGI02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bgilfilmstechnologies/BGI02
Bhaagya Veg,BVP,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bhaagyalakshmivegetableproducts/BVP
Bhagiradh Chem,BCI01,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bhagiradhchemicalsindustries/BCI01
Bhagwati Cot,BC09,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bhagwaticottons/BC09
Bhagwati Oxygen,BO,https://www.moneycontrol.com/india/stockpricequote/chemicals/bhagwatioxygen/BO
Bhagyashree Lea,BLF03,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/bhagyashreeleasingfinance/BLF03
Bhakti Gems,BGJ01,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/bhaktigemsjewellery/BGJ01
BHANDA-RE1,BHE04,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/bhandarihosieryexportsre1/BHE04
Bhanot Const,BCH01,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/bhanotconstructionhousing/BCH01
Bharani Oils,BOL,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bharanioils/BOL
BHARAT Bhushan,BBS02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bharatbhushanfinancecommoditybrokers/BBS02
Bharat Commerce,BCI,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/bharatcommerceindustries/BCI
Bharat F Press,BFP,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bharatforgepressindustries/BFP
Bharat Gears,BG01,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bharatgears/BG01
Bharat Hotels,BH03,https://www.moneycontrol.com/india/stockpricequote/hotels/bharathotels/BH03
Bharat Parenter,BPL02,https://www.moneycontrol.com/india/stockpricequote/bharatparenter/bharatparenteralsltd/BPL02
Bharat Pipes,BPF,https://www.moneycontrol.com/india/stockpricequote/plastics/bharatpipesfittings/BPF
Bharat Seats,BS03,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bharatseats/BS03
Bharat Thermite,BT01,https://www.moneycontrol.com/india/stockpricequote/miningminerals/bharatthermite/BT01
Bharati Def,BS13,https://www.moneycontrol.com/india/stockpricequote/shipping/bharatidefenceinfrastructure/BS13
