Company Name,Scrip Name,URL
Ashari Agencies,AA10,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ashariagencies/AA10
Ashiana Agro,AAI04,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ashianaagroindustries/AAI04
Ashika Credit,ACC07,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ashikacreditcapital/ACC07
Ashirwad Steel,ASI,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/ashirwadsteelindustries/ASI
Ashnisha Indust,ASHNI54170,https://www.moneycontrol.com/india/stockpricequote/ashnishaindust/ashnishaindustrieslimited/ASHNI54170
Ashok Fashions,AF16,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/ashokfashions/AF16
Ashoka Buildcon,AB,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB
Ashoka Refinery,AR,https://www.moneycontrol.com/india/stockpricequote/ashokarefinery/ashokarefineries/AR
Asia Capital,AC28,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asiacapital/AC28
Asia Pack,AP16,https://www.moneycontrol.com/india/stockpricequote/packaging/asiapack/AP16
Asiacorp Sec,AS09,https://www.moneycontrol.com/india/stockpricequote/printingstationery/asiacorpsecurities/AS09
Asian Alloys,AA05,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/asianalloys/AA05
Asian Closures,ACL,https://www.moneycontrol.com/india/stockpricequote/packaging/asianclosures/ACL
Asian Electroni,AE11,https://www.moneycontrol.com/india/stockpricequote/electricals/asianelectronics/AE11
Asian Films,AFP02,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/asianfilmsproductiondistribution/AFP02
Asian Granito,AGI04,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/asiangranitoindia/AGI04
Asian Hotels,AH,https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelsnorth/AH
Asian Lakto Ind,ALI03,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/asianlaktoindustries/ALI03
Asian Star,AS15,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/asianstar/AS15
Asian Tractors,ATL01,https://www.moneycontrol.com/india/stockpricequote/autotractors/asiantractors/ATL01
Asiatic Propert,APL,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/asiaticproperties/APL
Asit C Mehta,ACM05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/asitcmehtafinancialservices/ACM05
Aslo Steel,AS10,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/aslosteel/AS10
Aspire Innova,AIAL,https://www.moneycontrol.com/india/stockpricequote/logistics/aspireinnovativeadvertising/AIAL
Assam,ASSAM54291,https://www.moneycontrol.com/india/stockpricequote/assam/assamentradelimited/ASSAM54291
Assambrook,A05,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/assambrook/A05
Assoc Marmo,AMG,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedmarmogranites/AMG
Associated Cera,ACL03,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/associatedceramics/ACL03
Astal Lab,MIE,https://www.moneycontrol.com/india/stockpricequote/astallab/astallaboratories/MIE
Astra Microwave,AMP01,https://www.moneycontrol.com/india/stockpricequote/astramicrowave/astramicrowaveproducts/AMP01
Astron Drugs,ADI03,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrondrugsindustries/ADI03
Asya Infosoft,SHF,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/asyainfosoft/SHF
Atam Valves,AV02,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/atamvalves/AV02
Atharv Ent,AE14,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/atharventerprises/AE14
Athena Global,VJIL,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/athenaglobaltechnologies/VJIL
Atlanta Infra,KS,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/atlantainfrastructurefinance/KS
Atlas Copco,ACI,https://www.moneycontrol.com/india/stockpricequote/compressors/atlascopcoindia/ACI
Atlas Soya,ASP,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/atlassoyaproducts/ASP
Atul Auto,AA08,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/atulauto/AA08
Aurangabad Dist,AD05,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aurangabaddistillery/AD05
Aurionpro Solut,PS12,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12
Aurobindo Pharm,AP,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP
Auromed Ltd,AL09,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/auromed/AL09
Aurum Soft,JS05,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/aurumsoftsystems/JS05
Ausom Enterp,CE06,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ausomenterprise/CE06
Authum Inv-RE,AII02,https://www.moneycontrol.com/india/stockpricequote/authuminvre/authuminvestmentinfrastructurere/AII02
Auto Products,AP23,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autoproducts/AP23
Autoline Ind,AI59,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/autolineindustries/AI59
Automotive Axle,AA06,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/automotiveaxles/AA06
Autoriders Intl,AIL01,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/autoridersinternational/AIL01
Avalon Tech,AT27,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/avalontechnologies/AT27
Avanti Feeds,AF21,https://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21
Aveer Foods,AF33,https://www.moneycontrol.com/india/stockpricequote/aveerfoods/aveerfoods/AF33
Avery India,AI33,https://www.moneycontrol.com/india/stockpricequote/engineering/averyindia/AI33
Aviva Ind,AI55,https://www.moneycontrol.com/india/stockpricequote/trading/avivaindustries/AI55
Avon Mercantile,AML,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/avonmercantile/AML
Awas Ayogen Vit,AAV,https://www.moneycontrol.com/india/stockpricequote/financehousing/awasayogenvittnigam/AAV
Axis Bank,AB16,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/axisbank/AB16
Axis NiftyBank,ANB,https://www.moneycontrol.com/india/stockpricequote/axisniftybank/axisniftybanketf/ANB
Axiscades Tech,AXI,https://www.moneycontrol.com/india/stockpricequote/engineering/axiscadestechnologies/AXI
Axita Cotton,AC29,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/axitacotton/AC29
Ayepee Lamitube,AL10,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ayepeelamitubes/AL10
Azad India Mobi,IBS,https://www.moneycontrol.com/india/stockpricequote/azadindiamobi/azadindiamobility/IBS
Azure Exim Serv,HC09,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/azureeximservices/HC09
B Arunkumar,BAI,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/barunkumarsinternational/BAI
B Nanji Ent,BNE,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/bnanjienterprises/BNE
B. N. Rathi,BNR,https://www.moneycontrol.com/india/stockpricequote/bnrathi/bnrathisecurities/BNR
B4U,BU02,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/b4u/BU02
BAMPSL Sec,BAM,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bampslsecurities/BAM
BANASFN-RE,BFR,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/banasfinancere/BFR
BANKETF,BANKE17419,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banketf/BANKE17419
BANKPSU,BANKP25725,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bankpsu/BANKP25725
BB Apr 30 ETF,EBBET16253,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2030/EBBET16253
BB ETF-April 25,BBE01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2025/BBE01
BBNPNBETF,BBNPN24117,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bbnpnbetf/BBNPN24117
BCIL-RE,BCI05,https://www.moneycontrol.com/india/stockpricequote/chemicals/bhagiradhachemicalsindustriesre/BCI05
BCL Forgings,BCL01,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/bclforgings/BCL01
BDH Industries,BDH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/bdhindustries/BDH
BEARD-RE,BR03,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsellre/BR03
BEFOUNDMOL,RT03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/befoundmovement/RT03
BELLA -RE,BCF05,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/bellacasafashionretailre/BCF05
BF Investment,BFI,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bfinvestment/BFI
BGIL Films,BGI02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bgilfilmstechnologies/BGI02
BHANDA-RE1,BHE04,https://www.moneycontrol.com/india/stockpricequote/textilesapparel/bhandarihosieryexportsre1/BHE04
BHARAT Bhushan,BBS02,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bharatbhushanfinancecommoditybrokers/BBS02
BIL Continental,BI07,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bilcontinental/BI07
BILLWIN-RE,BIR01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/billwinindustriesre/BIR01
BL Kashyap,BLK,https://www.moneycontrol.com/india/stockpricequote/blkashyap/blkashyapsons/BLK
BLAL,BLA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bemllandassets/BLA
BLS Infotech,BI26,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/blsinfotech/BI26
BN HOLDINGS,AT09,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bnholdings/AT09
BOB Elss 97,BOB03,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bobelss97/BOB03
BOI Double2+90A,BOI04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/boidouble2plus90a/BOI04
BPCL,BPC,https://www.moneycontrol.com/india/stockpricequote/refineries/bharatpetroleumcorporation/BPC
BPL Engineering,BPL01,https://www.moneycontrol.com/india/stockpricequote/electricals/bplengineering/BPL01
BRGoyal Infra,BIL07,https://www.moneycontrol.com/india/stockpricequote/infrastructure/brgoyalinfrastructure/BIL07
BRIGHT-RE,BSR02,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/brightsolarre/BSR02
BS Refrigerator,BSR01,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/bsrefrigerators/BSR01
BSE 100BVRA,BSE19,https://www.moneycontrol.com/india/stockpricequote/bse100bvra/bse100bvra/BSE19
BSE 150 MIDCAP,SPB38,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbse150midcap/SPB38
BSE 200PERA,BSE17,https://www.moneycontrol.com/india/stockpricequote/bse200pera/bse200pera/BSE17
BSE 250 SMALLCA,SPB42,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbse250smallcap/SPB42
BSE 30YIELD,BSE21,https://www.moneycontrol.com/india/stockpricequote/bse30yield/bse30yield/BSE21
BSE AllCap,SPB33,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbseallcap/SPB33
BSE CDGS,SPB25,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbseconsumerdiscretionarygoodsservices/SPB25
BSE Dollex 30,BSE14,https://www.moneycontrol.com/india/stockpricequote/bsedollex30/bsedollex30/BSE14
BSE FMCG Sector,BSE06,https://www.moneycontrol.com/india/stockpricequote/bsefmcgsector/bsefmcgsector/BSE06
BSE IT Sector,BSE05,https://www.moneycontrol.com/india/stockpricequote/bseitsector/bseitsector/BSE05
BSE MIDCAP,SPB22,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bsemidcap/SPB22
BSE Oil and Gas,SPB05,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/spbseoilgas/SPB05
BSE Sensex,BSE03,https://www.moneycontrol.com/india/stockpricequote/bsesensex/bsesensex/BSE03
BSE Smallcap,SPB02,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbsesmallcap/SPB02
BSE Telecom,SPB27,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spbsetelecom/SPB27
BSI,BSI,https://www.moneycontrol.com/india/stockpricequote/trading/bsi/BSI
BSNL,BSN,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/bharatsancharnigam/BSN
BWL,BWL,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/bwl/BWL
Baba Agro Food,SKM01,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/babaagrofood/SKM01
Bacil Pharma,BP,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/bacilpharma/BP
Bafna Spinning,BSM01,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/bafnaspinningmillsexports/BSM01
Bagri Minerals,BMC,https://www.moneycontrol.com/india/stockpricequote/miningminerals/bagrimineralschemicals/BMC
Bahuma Polytex,BPL06,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/bahumapolytex/BPL06
Bajaj Consumer,BC02,https://www.moneycontrol.com/india/stockpricequote/personalcare/bajajconsumercare/BC02
Bajaj Finserv,BF04,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bajajfinserv/BF04
Bajaj Hindustha,BH06,https://www.moneycontrol.com/india/stockpricequote/sugar/bajajhindusthansugar/BH06
Bajaj Steel,BSI01,https://www.moneycontrol.com/india/stockpricequote/packaging/bajajsteelindustries/BSI01
Bajwa Agro Indu,BAI04,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/bajwaagroindustries/BAI04
Bala Techno Ind,BTI02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/balatechnoindustries/BTI02
Balaji Distill,BD,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/balajidistilleries/BD
Balaji Hotel,BHE01,https://www.moneycontrol.com/india/stockpricequote/hotels/balajihotelenterprise/BHE01
Balaji St Tubes,BST,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/balajisteeltubespipes/BST
Balasore Alloys,BA9,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/balasorealloys/BA9
Balgopal Commer,BC18,https://www.moneycontrol.com/india/stockpricequote/balgopalcommer/balgopalcommercial/BC18
Balkrishna,NPM01,https://www.moneycontrol.com/india/stockpricequote/paper/balkrishnapapermills/NPM01
Balmer Invest,BLI01,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/balmerlawrieinvestment/BLI01
Balrampur Chini,BCM,https://www.moneycontrol.com/india/stockpricequote/sugar/balrampurchinimills/BCM
Balurghat Tech,BT08,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/balurghattechnologies/BT08
Bandhan Bank,BB09,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/bandhanbank/BB09
Bangalore Soft,BS12,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/bangaloresoftsell/BS12
Bank Nifty,BN01,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banknifty/BN01
Bank of Madura,BM,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/bankmadura/BM
Banka Bioloo,BB08,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bankabioloo/BB08
Bannariamman,BS07,https://www.moneycontrol.com/india/stockpricequote/sugar/bannariammansugars/BS07
Bansal Wire Ind,BWI03,https://www.moneycontrol.com/india/stockpricequote/ironsteel/bansalwireindustries/BWI03
Banswara Textil,BTM02,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/banswaratextilemills/BTM02
Barb,BH,https://www.moneycontrol.com/india/stockpricequote/barb/barb/BH
Barflex Polyfil,BPL08,https://www.moneycontrol.com/india/stockpricequote/packagingpolyfilms/barflexpolyfilms/BPL08
Baroda Agro Ind,BAI03,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/barodaagroindustries/BAI03
Baroda Dyeing,BDL,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/barodadyeing/BDL
Baroda Ferro,BFA,https://www.moneycontrol.com/india/stockpricequote/miningminerals/barodaferroalloysindustries/BFA
Baron Infotech,BI17,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/baroninfotech/BI17
Basant Agro Tec,BAT,https://www.moneycontrol.com/india/stockpricequote/fertilisers/basantagrotechindia/BAT
Basil Chemicals,BCA01,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/basilchemicalsadditives/BCA01
Bata India,BI01,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/bataindia/BI01
Baweja Studios,BSL04,https://www.moneycontrol.com/india/stockpricequote/filmproductiondistributionentertainment/bawejastudios/BSL04
Bayer India,BI04,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bayerindia/BI04
Bectors Food,MBF01,https://www.moneycontrol.com/india/stockpricequote/consumerfood/mrsbectorsfoodspecialities/MBF01
Beekay Steel,BSI07,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/beekaysteelindustries/BSI07
Bells Control,BC05,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/bellscontrols/BC05
